Case ID,Activity,Timestamp,Person,Product,Customer,Location
59,Gewicht ptüfen,2024-01-22 15:30:07,Anna Schmidt,Product D,Firma 3,Standort A
59,Unknown Task,2024-01-22 15:54:07,Max Mueller,Product B,Firma 5,Standort B
59,Unknown Task,2024-01-22 16:05:07,Lukas Wagner,Product C,Firma 1,Standort D
59,Fehler im System eintragen,2024-01-22 16:22:07,Lukas Wagner,Product D,Firma 5,Standort B
59,Lager informieren,2024-01-22 16:32:07,Leon Zimmermann,Product B,Firma 3,Standort A
59,Unknown Task,2024-01-22 16:35:07,Sophia Bauer,Product B,Firma 4,Standort E
59,Ware zusammenstellen,2024-01-22 17:04:07,Leon Zimmermann,Product D,Firma 4,Standort D
59,Unknown Task,2024-01-22 17:13:07,Mia Fischer,Product A,Firma 4,Standort C
59,Bescheinigung dazulegen,2024-01-22 17:33:07,Sophia Bauer,Product A,Firma 2,Standort D
59,Unknown Task,2024-01-22 17:47:07,Sophia Bauer,Product A,Firma 3,Standort D
59,Ware verpacken,2024-01-22 18:07:07,Emma Hoffmann,Product E,Firma 4,Standort A
59,Unknown Task,2024-01-22 18:10:07,Niklas Weber,Product E,Firma 5,Standort D
59,Verpackung prüfen,2024-01-22 18:33:07,Mia Fischer,Product A,Firma 4,Standort A
59,Unknown Task,2024-01-22 18:50:07,Leon Zimmermann,Product B,Firma 3,Standort E
59,Unknown Task,2024-01-22 19:20:07,Mia Fischer,Product A,Firma 4,Standort D
59,Unknown Task,2024-01-22 19:36:07,Niklas Weber,Product C,Firma 4,Standort D
59,"Informationen an 
Transporteur übermitteln",2024-01-22 20:04:07,Mia Fischer,Product D,Firma 4,Standort A
59,Paket an Transporteur übergeben,2024-01-22 20:31:07,Anna Schmidt,Product D,Firma 2,Standort D
59,Bestellstatus im System ändern,2024-01-22 20:42:07,Mia Fischer,Product B,Firma 1,Standort D
59,Unknown Task,2024-01-22 20:58:07,Mia Fischer,Product A,Firma 2,Standort B
60,Unknown Task,2024-01-22 14:45:07,Lukas Wagner,Product B,Firma 5,Standort C
60,Ware zusammenstellen,2024-01-22 15:00:07,Felix Schroeder,Product A,Firma 5,Standort D
60,Unknown Task,2024-01-22 15:29:07,Anna Schmidt,Product B,Firma 3,Standort D
60,Bescheinigung dazulegen,2024-01-22 15:44:07,Niklas Weber,Product B,Firma 5,Standort B
60,Unknown Task,2024-01-22 16:08:07,Anna Schmidt,Product E,Firma 1,Standort E
60,Ware verpacken,2024-01-22 16:10:07,Julia Schneider,Product E,Firma 1,Standort B
60,Unknown Task,2024-01-22 16:30:07,Max Mueller,Product E,Firma 2,Standort E
60,Gewicht ptüfen,2024-01-22 16:59:07,Niklas Weber,Product A,Firma 2,Standort A
60,Unknown Task,2024-01-22 17:05:07,Lukas Wagner,Product E,Firma 1,Standort C
60,Unknown Task,2024-01-22 17:33:07,Niklas Weber,Product E,Firma 2,Standort C
60,Fehler im System eintragen,2024-01-22 17:54:07,Mia Fischer,Product D,Firma 1,Standort E
60,Lager informieren,2024-01-22 17:56:07,Leon Zimmermann,Product C,Firma 1,Standort C
60,Unknown Task,2024-01-22 18:12:07,Anna Schmidt,Product B,Firma 4,Standort D
60,Ware zusammenstellen,2024-01-22 18:29:07,Julia Schneider,Product B,Firma 1,Standort A
60,Unknown Task,2024-01-22 18:51:07,Max Mueller,Product B,Firma 3,Standort D
60,Unknown Task,2024-01-22 19:20:07,Emma Hoffmann,Product B,Firma 2,Standort B
60,Ware verpacken,2024-01-22 19:23:07,Felix Schroeder,Product A,Firma 1,Standort D
60,Unknown Task,2024-01-22 19:31:07,Lukas Wagner,Product A,Firma 1,Standort E
60,Gewicht ptüfen,2024-01-22 19:39:07,Emma Hoffmann,Product E,Firma 3,Standort C
60,Unknown Task,2024-01-22 20:08:07,Leon Zimmermann,Product B,Firma 5,Standort E
60,Unknown Task,2024-01-22 20:18:07,Sophia Bauer,Product B,Firma 4,Standort B
60,Unknown Task,2024-01-22 20:48:07,Julia Schneider,Product A,Firma 3,Standort D
60,"Informationen an 
Transporteur übermitteln",2024-01-22 21:07:07,Mia Fischer,Product E,Firma 1,Standort E
60,Paket an Transporteur übergeben,2024-01-22 21:29:07,Emma Hoffmann,Product E,Firma 2,Standort B
60,Bestellstatus im System ändern,2024-01-22 21:53:07,Lukas Wagner,Product B,Firma 3,Standort B
60,Unknown Task,2024-01-22 22:11:07,Felix Schroeder,Product A,Firma 1,Standort C
61,Unknown Task,2024-01-22 14:45:07,Lukas Wagner,Product C,Firma 4,Standort A
61,Unknown Task,2024-01-22 14:54:07,Emma Hoffmann,Product B,Firma 2,Standort D
61,Fehler im System eintragen,2024-01-22 15:00:07,Anna Schmidt,Product B,Firma 5,Standort A
61,Lager informieren,2024-01-22 15:20:07,Julia Schneider,Product E,Firma 4,Standort A
61,Unknown Task,2024-01-22 15:31:07,Felix Schroeder,Product E,Firma 1,Standort C
61,Ware zusammenstellen,2024-01-22 15:49:07,Felix Schroeder,Product D,Firma 5,Standort A
61,Unknown Task,2024-01-22 16:08:07,Lukas Wagner,Product A,Firma 4,Standort B
61,Bescheinigung dazulegen,2024-01-22 16:16:07,Mia Fischer,Product E,Firma 1,Standort C
61,Unknown Task,2024-01-22 16:32:07,Emma Hoffmann,Product C,Firma 2,Standort A
61,Ware verpacken,2024-01-22 16:42:07,Leon Zimmermann,Product C,Firma 1,Standort D
61,Unknown Task,2024-01-22 17:12:07,Sophia Bauer,Product B,Firma 5,Standort B
61,Verpackung prüfen,2024-01-22 17:26:07,Niklas Weber,Product A,Firma 5,Standort E
61,Unknown Task,2024-01-22 17:31:07,Julia Schneider,Product E,Firma 5,Standort C
61,Unknown Task,2024-01-22 17:37:07,Julia Schneider,Product E,Firma 4,Standort E
61,Unknown Task,2024-01-22 17:45:07,Julia Schneider,Product D,Firma 1,Standort A
61,Paket zur Warenausgabe bringen,2024-01-22 17:56:07,Niklas Weber,Product D,Firma 5,Standort C
61,Paket an Kunde übergeben,2024-01-22 18:08:07,Leon Zimmermann,Product B,Firma 1,Standort A
61,Bestellstatus im System ändern,2024-01-22 18:26:07,Julia Schneider,Product D,Firma 1,Standort B
61,Unknown Task,2024-01-22 18:51:07,Anna Schmidt,Product E,Firma 5,Standort C
62,Bestellstatus im System ändern,2024-01-22 14:45:07,Mia Fischer,Product B,Firma 3,Standort D
62,Unknown Task,2024-01-22 15:08:07,Niklas Weber,Product D,Firma 1,Standort B
63,Unknown Task,2024-01-22 14:45:07,Lukas Wagner,Product C,Firma 2,Standort D
63,Unknown Task,2024-01-22 15:06:07,Felix Schroeder,Product D,Firma 1,Standort B
63,Bestellung in System eintragen,2024-01-22 15:35:07,Anna Schmidt,Product A,Firma 4,Standort E
63,Lagerbestand überprüfen,2024-01-22 15:55:07,Lukas Wagner,Product B,Firma 1,Standort C
63,Unknown Task,2024-01-22 16:13:07,Mia Fischer,Product B,Firma 4,Standort A
63,Ware bestellen,2024-01-22 16:34:07,Julia Schneider,Product B,Firma 1,Standort B
63,Information an Kunde verschicken,2024-01-22 16:37:07,Max Mueller,Product E,Firma 1,Standort D
63,Unknown Task,2024-01-22 17:06:07,Mia Fischer,Product C,Firma 1,Standort C
63,Unknown Task,2024-01-22 17:10:07,Niklas Weber,Product C,Firma 1,Standort D
63,Auftragsabwicklung im System starten,2024-01-22 17:31:07,Sophia Bauer,Product B,Firma 4,Standort A
63,Unknown Task,2024-01-22 17:42:07,Felix Schroeder,Product E,Firma 4,Standort D
63,Ware zusammenstellen,2024-01-22 17:49:07,Lukas Wagner,Product A,Firma 5,Standort D
63,Unknown Task,2024-01-22 18:12:07,Sophia Bauer,Product E,Firma 4,Standort C
63,Bescheinigung dazulegen,2024-01-22 18:29:07,Max Mueller,Product C,Firma 3,Standort D
63,Unknown Task,2024-01-22 18:50:07,Lukas Wagner,Product C,Firma 2,Standort D
63,Ware verpacken,2024-01-22 19:19:07,Mia Fischer,Product B,Firma 2,Standort E
63,Unknown Task,2024-01-22 19:45:07,Emma Hoffmann,Product D,Firma 1,Standort C
63,Gewicht ptüfen,2024-01-22 19:49:07,Anna Schmidt,Product A,Firma 1,Standort B
63,Unknown Task,2024-01-22 19:55:07,Lukas Wagner,Product B,Firma 4,Standort C
63,Unknown Task,2024-01-22 20:19:07,Mia Fischer,Product B,Firma 1,Standort B
63,Fehler im System eintragen,2024-01-22 20:24:07,Max Mueller,Product D,Firma 3,Standort C
63,Lager informieren,2024-01-22 20:35:07,Leon Zimmermann,Product A,Firma 3,Standort C
63,Unknown Task,2024-01-22 21:05:07,Niklas Weber,Product E,Firma 4,Standort E
63,Ware zusammenstellen,2024-01-22 21:26:07,Niklas Weber,Product A,Firma 5,Standort D
63,Unknown Task,2024-01-22 21:32:07,Anna Schmidt,Product E,Firma 5,Standort A
63,Bescheinigung dazulegen,2024-01-22 21:39:07,Emma Hoffmann,Product D,Firma 5,Standort A
63,Unknown Task,2024-01-22 22:00:07,Lukas Wagner,Product B,Firma 1,Standort E
63,Ware verpacken,2024-01-22 22:19:07,Niklas Weber,Product C,Firma 5,Standort E
63,Unknown Task,2024-01-22 22:34:07,Emma Hoffmann,Product D,Firma 2,Standort C
63,Anzahl der Ware prüfen,2024-01-22 22:47:07,Lukas Wagner,Product E,Firma 2,Standort D
63,Unknown Task,2024-01-22 23:11:07,Emma Hoffmann,Product D,Firma 3,Standort C
63,Unknown Task,2024-01-22 23:25:07,Felix Schroeder,Product D,Firma 2,Standort B
63,Unknown Task,2024-01-22 23:31:07,Max Mueller,Product A,Firma 4,Standort B
63,"Informationen an 
Transporteur übermitteln",2024-01-22 23:33:07,Lukas Wagner,Product B,Firma 3,Standort A
63,Paket an Transporteur übergeben,2024-01-22 23:52:07,Sophia Bauer,Product D,Firma 5,Standort A
63,Bestellstatus im System ändern,2024-01-23 00:04:07,Sophia Bauer,Product E,Firma 1,Standort B
63,Unknown Task,2024-01-23 00:21:07,Niklas Weber,Product B,Firma 4,Standort D
64,Unknown Task,2024-01-22 14:45:07,Niklas Weber,Product A,Firma 2,Standort C
64,Gewicht ptüfen,2024-01-22 14:51:07,Felix Schroeder,Product C,Firma 1,Standort E
64,Unknown Task,2024-01-22 15:13:07,Emma Hoffmann,Product E,Firma 1,Standort A
64,Unknown Task,2024-01-22 15:25:07,Niklas Weber,Product D,Firma 3,Standort B
64,Unknown Task,2024-01-22 15:40:07,Felix Schroeder,Product D,Firma 4,Standort E
64,"Informationen an 
Transporteur übermitteln",2024-01-22 15:55:07,Anna Schmidt,Product C,Firma 2,Standort D
64,Paket an Transporteur übergeben,2024-01-22 16:14:07,Niklas Weber,Product C,Firma 1,Standort B
64,Bestellstatus im System ändern,2024-01-22 16:24:07,Sophia Bauer,Product D,Firma 1,Standort B
64,Unknown Task,2024-01-22 16:54:07,Sophia Bauer,Product A,Firma 5,Standort A
65,Paket an Kunde übergeben,2024-01-22 14:45:07,Julia Schneider,Product E,Firma 3,Standort D
65,Bestellstatus im System ändern,2024-01-22 14:47:07,Mia Fischer,Product D,Firma 2,Standort D
65,Unknown Task,2024-01-22 14:59:07,Julia Schneider,Product E,Firma 1,Standort C
66,Bestellstatus im System ändern,2024-01-22 14:45:07,Julia Schneider,Product B,Firma 3,Standort A
66,Unknown Task,2024-01-22 15:01:07,Lukas Wagner,Product D,Firma 4,Standort A
67,Unknown Task,2024-01-22 14:45:07,Niklas Weber,Product A,Firma 2,Standort A
67,Unknown Task,2024-01-22 14:58:07,Emma Hoffmann,Product C,Firma 1,Standort B
67,Ware bestellen,2024-01-22 15:22:07,Max Mueller,Product E,Firma 2,Standort B
67,Information an Kunde verschicken,2024-01-22 15:35:07,Lukas Wagner,Product B,Firma 5,Standort C
67,Unknown Task,2024-01-22 15:50:07,Leon Zimmermann,Product A,Firma 4,Standort D
67,Unknown Task,2024-01-22 16:14:07,Leon Zimmermann,Product B,Firma 2,Standort A
67,Auftragsabwicklung im System starten,2024-01-22 16:43:07,Leon Zimmermann,Product D,Firma 1,Standort B
67,Unknown Task,2024-01-22 17:07:07,Mia Fischer,Product A,Firma 1,Standort E
67,Ware zusammenstellen,2024-01-22 17:34:07,Mia Fischer,Product D,Firma 4,Standort B
67,Unknown Task,2024-01-22 17:52:07,Niklas Weber,Product E,Firma 3,Standort B
67,Bescheinigung dazulegen,2024-01-22 18:05:07,Lukas Wagner,Product A,Firma 5,Standort A
67,Unknown Task,2024-01-22 18:26:07,Niklas Weber,Product E,Firma 2,Standort C
67,Ware verpacken,2024-01-22 18:39:07,Felix Schroeder,Product E,Firma 1,Standort D
67,Unknown Task,2024-01-22 19:08:07,Felix Schroeder,Product D,Firma 2,Standort C
67,Gewicht ptüfen,2024-01-22 19:32:07,Emma Hoffmann,Product D,Firma 4,Standort B
67,Unknown Task,2024-01-22 19:45:07,Felix Schroeder,Product D,Firma 4,Standort D
67,Unknown Task,2024-01-22 19:50:07,Felix Schroeder,Product A,Firma 2,Standort D
67,Fehler im System eintragen,2024-01-22 20:16:07,Leon Zimmermann,Product D,Firma 1,Standort A
67,Lager informieren,2024-01-22 20:26:07,Lukas Wagner,Product A,Firma 1,Standort B
67,Unknown Task,2024-01-22 20:43:07,Lukas Wagner,Product A,Firma 2,Standort D
67,Ware zusammenstellen,2024-01-22 20:50:07,Lukas Wagner,Product B,Firma 3,Standort E
67,Unknown Task,2024-01-22 21:10:07,Julia Schneider,Product C,Firma 2,Standort D
67,Bescheinigung dazulegen,2024-01-22 21:26:07,Leon Zimmermann,Product E,Firma 1,Standort C
67,Unknown Task,2024-01-22 21:52:07,Lukas Wagner,Product A,Firma 2,Standort E
67,Ware verpacken,2024-01-22 22:08:07,Lukas Wagner,Product E,Firma 3,Standort B
67,Unknown Task,2024-01-22 22:23:07,Julia Schneider,Product E,Firma 1,Standort B
67,Gewicht ptüfen,2024-01-22 22:37:07,Niklas Weber,Product A,Firma 2,Standort C
67,Unknown Task,2024-01-22 22:40:07,Emma Hoffmann,Product D,Firma 5,Standort E
67,Unknown Task,2024-01-22 22:46:07,Mia Fischer,Product C,Firma 5,Standort D
67,Unknown Task,2024-01-22 22:47:07,Sophia Bauer,Product D,Firma 3,Standort D
67,Paket zur Warenausgabe bringen,2024-01-22 22:54:07,Niklas Weber,Product B,Firma 2,Standort A
67,Paket an Kunde übergeben,2024-01-22 23:24:07,Anna Schmidt,Product A,Firma 3,Standort E
67,Bestellstatus im System ändern,2024-01-22 23:44:07,Niklas Weber,Product E,Firma 4,Standort D
67,Unknown Task,2024-01-22 23:55:07,Leon Zimmermann,Product C,Firma 1,Standort A
68,Unknown Task,2024-01-22 14:45:07,Sophia Bauer,Product B,Firma 1,Standort A
68,Unknown Task,2024-01-22 15:01:07,Niklas Weber,Product A,Firma 5,Standort A
68,Bestellung in System eintragen,2024-01-22 15:24:07,Mia Fischer,Product A,Firma 2,Standort D
68,Lagerbestand überprüfen,2024-01-22 15:43:07,Emma Hoffmann,Product D,Firma 4,Standort C
68,Unknown Task,2024-01-22 15:55:07,Anna Schmidt,Product B,Firma 5,Standort A
68,Auftragsabwicklung im System starten,2024-01-22 15:57:07,Julia Schneider,Product E,Firma 3,Standort B
68,Unknown Task,2024-01-22 16:18:07,Mia Fischer,Product E,Firma 1,Standort D
68,Ware zusammenstellen,2024-01-22 16:41:07,Lukas Wagner,Product D,Firma 3,Standort C
68,Unknown Task,2024-01-22 17:05:07,Max Mueller,Product B,Firma 1,Standort B
68,Unknown Task,2024-01-22 17:17:07,Sophia Bauer,Product D,Firma 3,Standort B
68,Ware verpacken,2024-01-22 17:32:07,Niklas Weber,Product D,Firma 2,Standort B
68,Unknown Task,2024-01-22 17:59:07,Niklas Weber,Product D,Firma 1,Standort B
68,Gewicht ptüfen,2024-01-22 18:02:07,Sophia Bauer,Product B,Firma 2,Standort C
68,Unknown Task,2024-01-22 18:15:07,Niklas Weber,Product C,Firma 2,Standort D
68,Unknown Task,2024-01-22 18:41:07,Leon Zimmermann,Product C,Firma 4,Standort C
68,Fehler im System eintragen,2024-01-22 19:10:07,Max Mueller,Product A,Firma 5,Standort B
68,Lager informieren,2024-01-22 19:27:07,Felix Schroeder,Product C,Firma 3,Standort C
68,Unknown Task,2024-01-22 19:35:07,Emma Hoffmann,Product B,Firma 1,Standort A
68,Ware zusammenstellen,2024-01-22 19:51:07,Niklas Weber,Product D,Firma 3,Standort E
68,Unknown Task,2024-01-22 20:15:07,Lukas Wagner,Product C,Firma 5,Standort C
68,Bescheinigung dazulegen,2024-01-22 20:24:07,Emma Hoffmann,Product C,Firma 5,Standort D
68,Unknown Task,2024-01-22 20:36:07,Max Mueller,Product E,Firma 1,Standort C
68,Ware verpacken,2024-01-22 20:50:07,Sophia Bauer,Product D,Firma 5,Standort E
68,Unknown Task,2024-01-22 21:09:07,Max Mueller,Product D,Firma 4,Standort D
68,Gewicht ptüfen,2024-01-22 21:25:07,Julia Schneider,Product B,Firma 4,Standort B
68,Unknown Task,2024-01-22 21:53:07,Emma Hoffmann,Product A,Firma 4,Standort C
68,Unknown Task,2024-01-22 22:18:07,Julia Schneider,Product B,Firma 4,Standort E
68,Unknown Task,2024-01-22 22:37:07,Julia Schneider,Product A,Firma 5,Standort D
68,"Informationen an 
Transporteur übermitteln",2024-01-22 22:59:07,Emma Hoffmann,Product E,Firma 1,Standort A
68,Paket an Transporteur übergeben,2024-01-22 23:24:07,Max Mueller,Product D,Firma 3,Standort D
68,Bestellstatus im System ändern,2024-01-22 23:33:07,Niklas Weber,Product B,Firma 2,Standort B
68,Unknown Task,2024-01-23 00:02:07,Mia Fischer,Product A,Firma 5,Standort A
69,Bestellstatus im System ändern,2024-01-22 14:45:07,Emma Hoffmann,Product D,Firma 1,Standort B
69,Unknown Task,2024-01-22 14:47:07,Leon Zimmermann,Product D,Firma 1,Standort A
70,Lagerbestand überprüfen,2024-01-22 14:45:07,Max Mueller,Product E,Firma 5,Standort C
70,Unknown Task,2024-01-22 15:11:07,Felix Schroeder,Product D,Firma 5,Standort E
70,Auftragsabwicklung im System starten,2024-01-22 15:14:07,Emma Hoffmann,Product A,Firma 3,Standort C
70,Unknown Task,2024-01-22 15:41:07,Julia Schneider,Product B,Firma 1,Standort C
70,Ware zusammenstellen,2024-01-22 16:03:07,Sophia Bauer,Product C,Firma 3,Standort D
70,Unknown Task,2024-01-22 16:16:07,Leon Zimmermann,Product A,Firma 2,Standort D
70,Unknown Task,2024-01-22 16:43:07,Niklas Weber,Product D,Firma 2,Standort A
70,Ware verpacken,2024-01-22 16:53:07,Leon Zimmermann,Product B,Firma 3,Standort C
70,Unknown Task,2024-01-22 17:00:07,Julia Schneider,Product A,Firma 3,Standort E
70,Anzahl der Ware prüfen,2024-01-22 17:12:07,Niklas Weber,Product C,Firma 1,Standort C
70,Unknown Task,2024-01-22 17:13:07,Niklas Weber,Product B,Firma 4,Standort D
70,Unknown Task,2024-01-22 17:40:07,Lukas Wagner,Product A,Firma 1,Standort E
70,Unknown Task,2024-01-22 18:00:07,Julia Schneider,Product B,Firma 5,Standort A
70,"Informationen an 
Transporteur übermitteln",2024-01-22 18:28:07,Felix Schroeder,Product A,Firma 2,Standort E
70,Paket an Transporteur übergeben,2024-01-22 18:39:07,Emma Hoffmann,Product E,Firma 3,Standort D
70,Bestellstatus im System ändern,2024-01-22 19:05:07,Max Mueller,Product E,Firma 4,Standort C
70,Unknown Task,2024-01-22 19:25:07,Niklas Weber,Product A,Firma 2,Standort A
71,Unknown Task,2024-01-22 14:45:07,Anna Schmidt,Product D,Firma 4,Standort A
72,Unknown Task,2024-01-22 14:45:07,Emma Hoffmann,Product E,Firma 5,Standort E
72,Bestellung in System eintragen,2024-01-22 14:48:07,Niklas Weber,Product B,Firma 3,Standort A
72,Lagerbestand überprüfen,2024-01-22 14:57:07,Leon Zimmermann,Product A,Firma 3,Standort A
72,Unknown Task,2024-01-22 15:00:07,Lukas Wagner,Product E,Firma 2,Standort E
72,Ware bestellen,2024-01-22 15:24:07,Niklas Weber,Product B,Firma 1,Standort E
72,Information an Kunde verschicken,2024-01-22 15:39:07,Leon Zimmermann,Product D,Firma 1,Standort B
72,Unknown Task,2024-01-22 16:08:07,Sophia Bauer,Product A,Firma 3,Standort E
72,Unknown Task,2024-01-22 16:27:07,Emma Hoffmann,Product E,Firma 4,Standort C
72,Auftragsabwicklung im System starten,2024-01-22 16:57:07,Anna Schmidt,Product B,Firma 5,Standort E
72,Unknown Task,2024-01-22 17:05:07,Emma Hoffmann,Product E,Firma 2,Standort D
72,Ware zusammenstellen,2024-01-22 17:27:07,Max Mueller,Product A,Firma 2,Standort D
72,Unknown Task,2024-01-22 17:28:07,Lukas Wagner,Product B,Firma 2,Standort D
72,Bescheinigung dazulegen,2024-01-22 17:40:07,Leon Zimmermann,Product A,Firma 4,Standort D
72,Unknown Task,2024-01-22 17:57:07,Felix Schroeder,Product C,Firma 4,Standort D
72,Ware verpacken,2024-01-22 18:00:07,Emma Hoffmann,Product A,Firma 5,Standort E
72,Unknown Task,2024-01-22 18:02:07,Sophia Bauer,Product A,Firma 4,Standort D
72,Gewicht ptüfen,2024-01-22 18:32:07,Emma Hoffmann,Product A,Firma 5,Standort C
72,Unknown Task,2024-01-22 18:55:07,Felix Schroeder,Product B,Firma 4,Standort C
72,Unknown Task,2024-01-22 19:10:07,Niklas Weber,Product D,Firma 3,Standort A
72,Fehler im System eintragen,2024-01-22 19:34:07,Leon Zimmermann,Product B,Firma 1,Standort B
72,Lager informieren,2024-01-22 19:49:07,Lukas Wagner,Product E,Firma 4,Standort D
72,Unknown Task,2024-01-22 19:50:07,Emma Hoffmann,Product E,Firma 5,Standort E
72,Ware zusammenstellen,2024-01-22 20:16:07,Emma Hoffmann,Product B,Firma 5,Standort E
72,Unknown Task,2024-01-22 20:39:07,Max Mueller,Product B,Firma 1,Standort E
72,Bescheinigung dazulegen,2024-01-22 20:56:07,Julia Schneider,Product C,Firma 1,Standort C
72,Unknown Task,2024-01-22 21:02:07,Lukas Wagner,Product D,Firma 4,Standort A
72,Ware verpacken,2024-01-22 21:18:07,Sophia Bauer,Product D,Firma 5,Standort D
72,Unknown Task,2024-01-22 21:33:07,Felix Schroeder,Product D,Firma 2,Standort D
72,Gewicht ptüfen,2024-01-22 21:59:07,Emma Hoffmann,Product E,Firma 3,Standort B
72,Unknown Task,2024-01-22 22:17:07,Emma Hoffmann,Product A,Firma 2,Standort E
72,Unknown Task,2024-01-22 22:42:07,Lukas Wagner,Product B,Firma 1,Standort C
72,Fehler im System eintragen,2024-01-22 22:50:07,Felix Schroeder,Product A,Firma 2,Standort E
72,Lager informieren,2024-01-22 22:59:07,Anna Schmidt,Product D,Firma 3,Standort E
72,Unknown Task,2024-01-22 23:02:07,Max Mueller,Product A,Firma 5,Standort E
72,Ware zusammenstellen,2024-01-22 23:20:07,Emma Hoffmann,Product D,Firma 2,Standort E
72,Unknown Task,2024-01-22 23:46:07,Niklas Weber,Product E,Firma 4,Standort B
72,Unknown Task,2024-01-22 23:48:07,Anna Schmidt,Product C,Firma 5,Standort C
72,Ware verpacken,2024-01-22 23:54:07,Max Mueller,Product E,Firma 4,Standort A
72,Unknown Task,2024-01-23 00:22:07,Leon Zimmermann,Product B,Firma 2,Standort C
72,Gewicht ptüfen,2024-01-23 00:47:07,Felix Schroeder,Product A,Firma 4,Standort B
72,Unknown Task,2024-01-23 01:13:07,Mia Fischer,Product D,Firma 5,Standort C
72,Unknown Task,2024-01-23 01:35:07,Sophia Bauer,Product C,Firma 4,Standort E
72,Unknown Task,2024-01-23 02:01:07,Julia Schneider,Product B,Firma 2,Standort A
72,Paket zur Warenausgabe bringen,2024-01-23 02:11:07,Anna Schmidt,Product E,Firma 5,Standort E
72,Paket an Kunde übergeben,2024-01-23 02:26:07,Julia Schneider,Product A,Firma 4,Standort E
72,Bestellstatus im System ändern,2024-01-23 02:51:07,Max Mueller,Product E,Firma 5,Standort C
72,Unknown Task,2024-01-23 03:00:07,Lukas Wagner,Product A,Firma 4,Standort A
73,Unknown Task,2024-01-22 14:45:07,Mia Fischer,Product E,Firma 1,Standort C
73,Unknown Task,2024-01-22 15:04:07,Anna Schmidt,Product C,Firma 3,Standort A
73,Fehler im System eintragen,2024-01-22 15:17:07,Julia Schneider,Product D,Firma 1,Standort C
73,Lager informieren,2024-01-22 15:37:07,Niklas Weber,Product B,Firma 4,Standort C
73,Unknown Task,2024-01-22 15:45:07,Julia Schneider,Product C,Firma 5,Standort A
73,Ware zusammenstellen,2024-01-22 16:05:07,Max Mueller,Product A,Firma 5,Standort D
73,Unknown Task,2024-01-22 16:24:07,Leon Zimmermann,Product C,Firma 2,Standort B
73,Bescheinigung dazulegen,2024-01-22 16:31:07,Emma Hoffmann,Product C,Firma 1,Standort C
73,Unknown Task,2024-01-22 16:42:07,Max Mueller,Product D,Firma 5,Standort C
73,Ware verpacken,2024-01-22 17:00:07,Julia Schneider,Product B,Firma 4,Standort B
73,Unknown Task,2024-01-22 17:03:07,Max Mueller,Product A,Firma 5,Standort D
73,Verpackung prüfen,2024-01-22 17:29:07,Mia Fischer,Product B,Firma 1,Standort D
73,Unknown Task,2024-01-22 17:41:07,Lukas Wagner,Product A,Firma 4,Standort E
73,Unknown Task,2024-01-22 17:55:07,Niklas Weber,Product E,Firma 5,Standort D
73,Fehler im System eintragen,2024-01-22 18:02:07,Niklas Weber,Product E,Firma 2,Standort A
73,Lager informieren,2024-01-22 18:21:07,Leon Zimmermann,Product E,Firma 4,Standort A
73,Unknown Task,2024-01-22 18:46:07,Mia Fischer,Product D,Firma 5,Standort C
73,Ware zusammenstellen,2024-01-22 18:49:07,Lukas Wagner,Product C,Firma 3,Standort D
73,Unknown Task,2024-01-22 18:54:07,Max Mueller,Product A,Firma 4,Standort B
73,Unknown Task,2024-01-22 19:04:07,Felix Schroeder,Product D,Firma 3,Standort C
73,Ware verpacken,2024-01-22 19:19:07,Mia Fischer,Product A,Firma 3,Standort E
73,Unknown Task,2024-01-22 19:27:07,Leon Zimmermann,Product E,Firma 2,Standort A
73,Verpackung prüfen,2024-01-22 19:48:07,Anna Schmidt,Product C,Firma 2,Standort C
73,Unknown Task,2024-01-22 20:09:07,Lukas Wagner,Product C,Firma 2,Standort C
73,Unknown Task,2024-01-22 20:29:07,Felix Schroeder,Product C,Firma 1,Standort E
73,Unknown Task,2024-01-22 20:44:07,Felix Schroeder,Product E,Firma 4,Standort A
73,"Informationen an 
Transporteur übermitteln",2024-01-22 20:46:07,Leon Zimmermann,Product A,Firma 4,Standort E
73,Paket an Transporteur übergeben,2024-01-22 21:08:07,Leon Zimmermann,Product B,Firma 2,Standort D
73,Bestellstatus im System ändern,2024-01-22 21:25:07,Max Mueller,Product C,Firma 2,Standort A
73,Unknown Task,2024-01-22 21:39:07,Leon Zimmermann,Product A,Firma 5,Standort B
74,Unknown Task,2024-01-22 14:45:07,Leon Zimmermann,Product D,Firma 1,Standort E
74,Ware bestellen,2024-01-22 15:13:07,Anna Schmidt,Product B,Firma 4,Standort B
74,Information an Kunde verschicken,2024-01-22 15:22:07,Sophia Bauer,Product C,Firma 2,Standort D
74,Unknown Task,2024-01-22 15:26:07,Julia Schneider,Product C,Firma 5,Standort E
74,Unknown Task,2024-01-22 15:35:07,Sophia Bauer,Product B,Firma 1,Standort A
74,Ware bestellen,2024-01-22 16:03:07,Felix Schroeder,Product E,Firma 3,Standort D
74,Information an Kunde verschicken,2024-01-22 16:17:07,Max Mueller,Product E,Firma 5,Standort A
74,Unknown Task,2024-01-22 16:20:07,Mia Fischer,Product D,Firma 4,Standort E
74,Unknown Task,2024-01-22 16:22:07,Anna Schmidt,Product A,Firma 4,Standort D
74,Ware bestellen,2024-01-22 16:37:07,Leon Zimmermann,Product D,Firma 4,Standort B
